DATE_PST,STATION_NAME,RAW_VALUE,REPORTED_VALUE,INSTRUMENT,UNITS,PARAMETER,EMS_ID,LATITUDE,LONGITUDE
2020-09-28 18:00,Fort St John North Camp C,0.11742,0.117,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 17:00,Fort St John North Camp C,0.117876,0.118,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 16:00,Fort St John North Camp C,0.115649,0.116,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 15:00,Fort St John North Camp C,0.113658,0.114,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 14:00,Fort St John North Camp C,0.112479,0.112,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 13:00,Fort St John North Camp C,0.114023,0.114,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 12:00,Fort St John North Camp C,0.113985,0.114,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 11:00,Fort St John North Camp C,0.120816,0.121,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 10:00,Fort St John North Camp C,0.079579,0.08,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 09:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 08:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 07:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 06:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 05:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 04:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 03:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 02:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 01:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-28 00:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 23:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 22:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 21:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 20:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 19:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 18:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 17:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 16:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 15:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 14:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 13:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 12:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 11:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 10:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 09:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 08:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 07:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 06:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 05:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 04:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 03:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 02:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 01:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-27 00:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 23:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 22:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 21:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 20:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 19:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 18:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 17:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 16:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 15:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 14:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 13:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 12:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 11:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 10:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 09:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 08:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 07:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 06:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 05:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 04:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 03:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 02:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 01:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-26 00:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 23:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 22:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 21:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 20:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 19:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 18:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 17:00,Fort St John North Camp C,0,0,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 16:00,Fort St John North Camp C,"","",CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 15:00,Fort St John North Camp C,"","",CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 14:00,Fort St John North Camp C,"","",CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 13:00,Fort St John North Camp C,"","",CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 12:00,Fort St John North Camp C,"","",CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 11:00,Fort St John North Camp C,"","",CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 10:00,Fort St John North Camp C,0.136224,0.136,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 09:00,Fort St John North Camp C,0.1256,0.126,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 08:00,Fort St John North Camp C,0.133103,0.133,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 07:00,Fort St John North Camp C,0.136,0.136,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 06:00,Fort St John North Camp C,0.147146,0.147,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 05:00,Fort St John North Camp C,0.132513,0.133,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 04:00,Fort St John North Camp C,0.125811,0.126,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 03:00,Fort St John North Camp C,0.117089,0.117,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 02:00,Fort St John North Camp C,0.12285,0.123,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 01:00,Fort St John North Camp C,0.128074,0.128,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-25 00:00,Fort St John North Camp C,0.126567,0.127,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 23:00,Fort St John North Camp C,0.134271,0.134,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 22:00,Fort St John North Camp C,0.136197,0.136,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 21:00,Fort St John North Camp C,0.138456,0.138,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 20:00,Fort St John North Camp C,0.148677,0.149,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 19:00,Fort St John North Camp C,0.150226,0.15,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 18:00,Fort St John North Camp C,0.155664,0.156,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 17:00,Fort St John North Camp C,0.157249,0.157,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 16:00,Fort St John North Camp C,0.156003,0.156,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 15:00,Fort St John North Camp C,0.157765,0.158,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 14:00,Fort St John North Camp C,0.157934,0.158,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 13:00,Fort St John North Camp C,0.14923,0.149,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 12:00,Fort St John North Camp C,0.174165,0.174,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 11:00,Fort St John North Camp C,0.18697,0.187,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 10:00,Fort St John North Camp C,0.18558,0.186,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 09:00,Fort St John North Camp C,0.182273,0.182,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 08:00,Fort St John North Camp C,0.192436,0.192,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 07:00,Fort St John North Camp C,0.185736,0.186,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 06:00,Fort St John North Camp C,0.199772,0.2,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 05:00,Fort St John North Camp C,0.195307,0.195,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 04:00,Fort St John North Camp C,0.201013,0.201,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 03:00,Fort St John North Camp C,0.190512,0.191,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 02:00,Fort St John North Camp C,0.195502,0.196,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 01:00,Fort St John North Camp C,0.212182,0.212,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-24 00:00,Fort St John North Camp C,0.207938,0.208,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 23:00,Fort St John North Camp C,0.205271,0.205,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 22:00,Fort St John North Camp C,0.190633,0.191,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 21:00,Fort St John North Camp C,0.192013,0.192,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 20:00,Fort St John North Camp C,0.204347,0.204,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 19:00,Fort St John North Camp C,0.220115,0.22,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 18:00,Fort St John North Camp C,0.240052,0.24,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 17:00,Fort St John North Camp C,0.23044,0.23,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 16:00,Fort St John North Camp C,0.220577,0.221,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 15:00,Fort St John North Camp C,0.208536,0.209,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 14:00,Fort St John North Camp C,0.199503,0.2,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 13:00,Fort St John North Camp C,0.195659,0.196,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 12:00,Fort St John North Camp C,0.176963,0.177,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 11:00,Fort St John North Camp C,0.172002,0.172,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 10:00,Fort St John North Camp C,0.166731,0.167,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 09:00,Fort St John North Camp C,0.169668,0.17,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 08:00,Fort St John North Camp C,0.151927,0.152,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 07:00,Fort St John North Camp C,0.150612,0.151,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 06:00,Fort St John North Camp C,0.141735,0.142,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 05:00,Fort St John North Camp C,0.145178,0.145,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 04:00,Fort St John North Camp C,0.140187,0.14,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 03:00,Fort St John North Camp C,0.151592,0.152,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 02:00,Fort St John North Camp C,0.137371,0.137,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 01:00,Fort St John North Camp C,0.161562,0.162,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-23 00:00,Fort St John North Camp C,0.169834,0.17,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 23:00,Fort St John North Camp C,0.167016,0.167,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 22:00,Fort St John North Camp C,0.165204,0.165,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 21:00,Fort St John North Camp C,0.170927,0.171,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 20:00,Fort St John North Camp C,0.169703,0.17,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 19:00,Fort St John North Camp C,0.188769,0.189,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 18:00,Fort St John North Camp C,0.205043,0.205,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 17:00,Fort St John North Camp C,0.201514,0.202,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 16:00,Fort St John North Camp C,0.16216,0.162,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 15:00,Fort St John North Camp C,0.154488,0.154,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 14:00,Fort St John North Camp C,0.158697,0.159,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 13:00,Fort St John North Camp C,0.163589,0.164,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 12:00,Fort St John North Camp C,0.16494,0.165,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 11:00,Fort St John North Camp C,0.163721,0.164,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 10:00,Fort St John North Camp C,0.184866,0.185,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 09:00,Fort St John North Camp C,0.194367,0.194,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 08:00,Fort St John North Camp C,0.200433,0.2,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 07:00,Fort St John North Camp C,0.206376,0.206,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 06:00,Fort St John North Camp C,0.217979,0.218,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 05:00,Fort St John North Camp C,0.187896,0.188,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 04:00,Fort St John North Camp C,0.162355,0.162,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 03:00,Fort St John North Camp C,0.144335,0.144,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 02:00,Fort St John North Camp C,0.12713,0.127,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 01:00,Fort St John North Camp C,0.119562,0.12,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-22 00:00,Fort St John North Camp C,0.114736,0.115,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 23:00,Fort St John North Camp C,0.125242,0.125,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 22:00,Fort St John North Camp C,0.122042,0.122,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 21:00,Fort St John North Camp C,0.137935,0.138,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 20:00,Fort St John North Camp C,0.138286,0.138,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 19:00,Fort St John North Camp C,0.13609,0.136,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 18:00,Fort St John North Camp C,0.134979,0.135,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 17:00,Fort St John North Camp C,0.131665,0.132,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 16:00,Fort St John North Camp C,0.13965,0.14,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 15:00,Fort St John North Camp C,0.137646,0.138,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 14:00,Fort St John North Camp C,0.148133,0.148,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 13:00,Fort St John North Camp C,0.141269,0.141,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 12:00,Fort St John North Camp C,0.136346,0.136,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 11:00,Fort St John North Camp C,0.148223,0.148,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 10:00,Fort St John North Camp C,0.154018,0.154,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 09:00,Fort St John North Camp C,0.152786,0.153,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 08:00,Fort St John North Camp C,0.147205,0.147,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 07:00,Fort St John North Camp C,0.154029,0.154,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 06:00,Fort St John North Camp C,0.150318,0.15,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 05:00,Fort St John North Camp C,0.165031,0.165,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 04:00,Fort St John North Camp C,0.164368,0.164,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 03:00,Fort St John North Camp C,0.149059,0.149,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 02:00,Fort St John North Camp C,0.161443,0.161,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 01:00,Fort St John North Camp C,0.177151,0.177,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-21 00:00,Fort St John North Camp C,0.185306,0.185,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 23:00,Fort St John North Camp C,0.20107,0.201,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 22:00,Fort St John North Camp C,0.207984,0.208,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 21:00,Fort St John North Camp C,0.209993,0.21,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 20:00,Fort St John North Camp C,0.215327,0.215,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 19:00,Fort St John North Camp C,0.223245,0.223,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 18:00,Fort St John North Camp C,0.223304,0.223,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 17:00,Fort St John North Camp C,0.206025,0.206,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 16:00,Fort St John North Camp C,0.190176,0.19,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 15:00,Fort St John North Camp C,0.19708,0.197,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 14:00,Fort St John North Camp C,0.212143,0.212,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 13:00,Fort St John North Camp C,0.222029,0.222,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 12:00,Fort St John North Camp C,0.225704,0.226,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 11:00,Fort St John North Camp C,0.250981,0.251,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 10:00,Fort St John North Camp C,0.277197,0.277,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 09:00,Fort St John North Camp C,0.285041,0.285,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 08:00,Fort St John North Camp C,0.282546,0.283,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 07:00,Fort St John North Camp C,0.289673,0.29,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 06:00,Fort St John North Camp C,0.290486,0.29,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 05:00,Fort St John North Camp C,0.311309,0.311,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 04:00,Fort St John North Camp C,0.300134,0.3,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 03:00,Fort St John North Camp C,0.303793,0.304,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 02:00,Fort St John North Camp C,0.308129,0.308,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 01:00,Fort St John North Camp C,0.312036,0.312,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-20 00:00,Fort St John North Camp C,0.325284,0.325,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 23:00,Fort St John North Camp C,0.335754,0.336,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 22:00,Fort St John North Camp C,0.361761,0.362,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 21:00,Fort St John North Camp C,0.384948,0.385,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 20:00,Fort St John North Camp C,0.415031,0.415,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 19:00,Fort St John North Camp C,0.433827,0.434,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 18:00,Fort St John North Camp C,0.439152,0.439,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 17:00,Fort St John North Camp C,0.412382,0.412,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 16:00,Fort St John North Camp C,0.40573,0.406,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 15:00,Fort St John North Camp C,0.383347,0.383,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 14:00,Fort St John North Camp C,0.366939,0.367,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 13:00,Fort St John North Camp C,0.354137,0.354,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 12:00,Fort St John North Camp C,0.347833,0.348,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 11:00,Fort St John North Camp C,0.331744,0.332,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 10:00,Fort St John North Camp C,0.32697,0.327,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
2020-09-19 09:00,Fort St John North Camp C,0.332273,0.332,CO_TEI48i,ppm,CO,E309527,56.2032887,-120.90108
